title,release_year,release_month,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genre_count,production_company_count,language_count,is_english,has_tagline,log_budget,log_revenue,log_popularity,log_vote_count
Wendy and Lucy,2008.0,5.0,200000.0,0.0,80.0,3.328853,6.4,65.0,en,1,5,1,1,1,12.206077645517674,0.0,1.4653026108493334,4.189654742026425
Open Season 2,2008.0,9.0,0.0,0.0,76.0,9.031276,5.6,334.0,en,4,3,1,1,1,0.0,0.0,2.305707812227242,5.814130531825066
Last Chance Harvey,2008.0,12.0,0.0,14879423.0,92.0,4.088346,6.1,69.0,en,3,2,2,1,1,0.0,16.51548987694256,1.6269528268703661,4.248495242049359
Ip Man,2008.0,12.0,11715578.0,21888598.0,108.0,6.004257,7.5,1309.0,cn,3,1,3,0,1,16.276430052518336,16.901476465623524,1.946518107068526,7.177782416195197
Replicant,2001.0,5.0,17000000.0,0.0,100.0,9.585493,5.0,93.0,en,4,3,1,1,0,16.648723960844016,0.0,2.3594844788446965,4.543294782270004
Passengers,2008.0,9.0,25000000.0,2000000.0,93.0,6.274736,5.7,214.0,en,4,5,1,1,1,17.034386422832473,14.508658238524095,1.984407523739313,5.3706380281276624
The Tale of Despereaux,2008.0,12.0,60000000.0,50877145.0,93.0,12.364579,5.8,260.0,en,3,1,1,1,1,17.909855136853043,17.744924382655586,2.592607848907685,5.564520407322694
Bride Wars,2009.0,1.0,30000000.0,114663461.0,89.0,8.33501,5.9,884.0,en,1,7,1,1,1,17.216707972959764,18.5575119786046,2.233771848230391,6.785587645007929
Mesrine: Killer Instinct,2008.0,10.0,0.0,31055440.0,113.0,4.675264,7.3,243.0,fr,4,3,4,0,0,0.0,17.25128458448653,1.7361170821092415,5.497168225293202
My Bloody Valentine,2009.0,1.0,15000000.0,100734718.0,101.0,5.245883,5.3,303.0,en,2,1,1,1,1,16.52356082573315,18.42800107483106,1.8319225266969683,5.717027701406222
Battle in Seattle,2007.0,9.0,8000000.0,908847.0,99.0,4.518646,6.3,75.0,en,2,3,1,1,1,15.894952224644102,13.71993314245567,1.7081325403454546,4.330733340286331
Timecrimes,2007.0,9.0,2600000.0,553198.0,92.0,8.623982,7.0,313.0,es,2,4,1,0,1,14.77102238760702,13.223473071106609,2.2642581083464393,5.749392985908253
The Secret of the Grain,2007.0,12.0,0.0,0.0,151.0,9.542657,7.4,44.0,fr,2,2,1,0,0,0.0,0.0,2.3554295986310825,3.8066624897703196
Underworld: Rise of the Lycans,2009.0,1.0,35000000.0,91353501.0,92.0,11.654958,6.2,1447.0,en,5,4,1,1,1,17.370858648025116,18.330247176123542,2.538049075145274,7.277938572945661
Inkheart,2008.0,12.0,60000000.0,57490374.0,106.0,13.570926,6.0,610.0,en,3,2,1,1,1,17.909855136853043,17.867128100451744,2.6790281734380788,6.415096959171596
The Alphabet Killer,2008.0,11.0,0.0,0.0,98.0,3.076072,5.2,50.0,en,3,3,1,1,1,0.0,0.0,1.405133779581305,3.9318256327243257
The Lazarus Project,2008.0,10.0,9750000.0,558000.0,99.0,11.387338,6.0,116.0,en,2,4,1,1,1,16.092777945538128,13.232116033476537,2.516674821871299,4.762173934797756
Paul Blart: Mall Cop,2009.0,1.0,26000000.0,183293131.0,91.0,13.003122,5.2,807.0,en,4,4,1,1,1,17.073607134447293,19.02659724347731,2.6392803047544544,6.694562058521095
Notorious,2009.0,1.0,0.0,43051547.0,122.0,5.336296,6.6,163.0,en,2,1,2,1,1,0.0,17.577908746379688,1.846294370592629,5.099866427824199
The Unborn,2009.0,1.0,16000000.0,76514050.0,87.0,7.108555,4.8,373.0,en,3,4,2,1,1,16.588099342704055,18.152984955133523,2.0929196771597756,5.924255797414532
Donkey Punch,2008.0,7.0,0.0,0.0,99.0,2.804154,4.5,52.0,en,4,2,1,1,1,0.0,0.0,1.3360936275650679,3.970291913552122
Where Is Fred?,2006.0,11.0,0.0,0.0,107.0,2.961854,6.1,57.0,de,1,1,1,0,0,0.0,0.0,1.3767120975216591,4.060443010546419
Make It Happen,2008.0,8.0,0.0,0.0,90.0,5.496293,5.4,75.0,en,2,1,1,1,1,0.0,0.0,1.8712317065219943,4.330733340286331
Repo! The Genetic Opera,2008.0,7.0,0.0,188126.0,98.0,5.25696,6.7,103.0,en,4,2,1,1,1,0.0,12.144872545658002,1.833694444155773,4.6443908991413725
The Uninvited,2009.0,1.0,0.0,41624046.0,87.0,10.330423,6.3,424.0,en,3,6,1,1,1,0.0,17.544188611107895,2.4274914088531494,6.052089168924417
12:01,1993.0,7.0,0.0,0.0,92.0,8.811327,6.2,33.0,en,2,3,1,1,1,0.0,0.0,2.28353753456161,3.5263605246161616
Night Train,2009.0,4.0,0.0,0.0,87.0,2.958584,5.4,50.0,en,3,3,3,1,0,0.0,0.0,1.3758863855633583,3.9318256327243257
Outlander,2008.0,4.0,50000000.0,7033683.0,115.0,14.611182,6.1,354.0,en,3,5,1,1,1,17.72753358339242,15.76622116635523,2.747987452352538,5.872117789475416
Passchendaele,2008.0,10.0,0.0,0.0,114.0,2.490144,6.3,26.0,en,4,4,2,1,0,0.0,0.0,1.2499429961081203,3.295836866004329
The Grudge 3,2009.0,5.0,5000000.0,38610009.0,90.0,10.510468,5.3,150.0,en,3,3,3,1,1,15.424948670398354,17.469022127240645,2.4432568822025793,5.017279836814924
Eden Lake,2008.0,9.0,0.0,3983997.0,91.0,12.515435,6.7,415.0,en,2,2,1,1,1,0.0,15.197796395678468,2.6038323656699274,6.030685260261263
Coraline,2009.0,2.0,60000000.0,124596398.0,100.0,16.639915,7.3,1432.0,en,2,2,1,1,1,17.909855136853043,18.64059026341846,2.8701642319729315,7.267525427828172
Chocolate,2008.0,2.0,0.0,0.0,110.0,6.272128,7.0,99.0,th,3,2,3,0,1,0.0,0.0,1.9840489584804446,4.605170185988092
TerrorVision,1986.0,2.0,0.0,0.0,83.0,4.188751,5.8,43.0,en,3,0,1,1,1,0.0,0.0,1.6464930131097375,3.784189633918261
The Escapist,2008.0,6.0,0.0,0.0,102.0,10.430028,6.4,79.0,en,2,1,1,1,1,0.0,0.0,2.436243927497507,4.382026634673881
Push,2009.0,2.0,38000000.0,45465299.0,111.0,11.596222,5.9,671.0,en,1,3,1,1,1,17.453096744006448,17.63245995560273,2.53339692772621,6.51025834052315
The International,2009.0,2.0,50000000.0,60161391.0,118.0,6.583609,6.0,373.0,en,3,4,5,1,1,17.72753358339242,17.912541375636046,2.025989207716496,5.924255797414532
Two Lovers,2008.0,11.0,12000000.0,3148182.0,110.0,8.032616,6.6,157.0,en,2,3,1,1,0,16.300417291085605,14.962336018977219,2.2008420264703408,5.062595033026967
He's Just Not That Into You,2009.0,2.0,40000000.0,177259441.0,129.0,8.376094,6.2,988.0,en,3,3,1,1,1,17.50439003707821,18.99312499135126,2.2381632583816704,6.8966943316227125
Dead Like Me: Life After Death,2009.0,2.0,0.0,0.0,87.0,4.78341,5.8,67.0,en,3,1,1,1,0,0.0,0.0,1.754993474121042,4.219507705176107
Futurama: Into the Wild Green Yonder,2009.0,2.0,0.0,0.0,90.0,13.284811,7.2,134.0,en,2,2,1,1,1,0.0,0.0,2.659196804933677,4.90527477843843
The Bandit,1996.0,11.0,0.0,0.0,121.0,1.961587,7.5,51.0,tr,3,3,1,0,0,0.0,0.0,1.0857252733082832,3.9512437185814275
Hotel for Dogs,2009.0,1.0,35000000.0,73034460.0,100.0,6.317992,5.7,205.0,en,2,2,1,1,1,17.370858648025116,18.10644195621654,1.9903359734015555,5.327876168789581
Frontier(s),2007.0,7.0,3000000.0,0.0,108.0,8.602956,6.0,186.0,en,4,4,2,1,1,14.914123179965662,0.0,2.2620709677438495,5.231108616854587
The 11th Hour,2007.0,8.0,0.0,0.0,95.0,2.215689,6.4,28.0,en,1,0,1,1,1,0.0,0.0,1.168041642660489,3.367295829986474
Fireflies in the Garden,2008.0,2.0,0.0,0.0,108.0,9.713124,6.4,59.0,en,1,2,1,1,0,0.0,0.0,2.3714695319357344,4.0943445622221
Afro Samurai: Resurrection,2009.0,1.0,0.0,0.0,91.0,4.427087,6.7,49.0,en,1,1,1,1,1,0.0,0.0,1.691402525909103,3.912023005428146
Trancers,1984.0,11.0,400000.0,0.0,77.0,6.272745,6.3,42.0,en,3,3,2,1,1,12.899222326086994,0.0,1.9841337993725403,3.7612001156935624
Departures,2008.0,9.0,0.0,69932387.0,130.0,8.175019,7.7,202.0,ja,1,9,1,0,0,0.0,18.063039447531153,2.2164844647831767,5.313205979041787
Taking Chance,2009.0,9.0,0.0,0.0,77.0,2.804378,6.8,31.0,en,3,1,1,1,1,0.0,0.0,1.336152508831537,3.4657359027997265
My Name Is Bruce,2007.0,10.0,1500000.0,173066.0,86.0,8.708789,5.9,107.0,en,2,2,1,1,1,14.220976332738882,12.061434081742114,2.273031557738631,4.68213122712422
Funny People,2009.0,7.0,75000000.0,61458982.0,146.0,9.900376,5.6,398.0,en,2,6,1,1,1,18.132998684833918,17.933880567181834,2.388797284052989,5.988961416889864
Berlin Calling,2008.0,10.0,0.0,0.0,105.0,7.292134,7.0,109.0,de,3,1,1,0,0,0.0,0.0,2.115307354597325,4.700480365792417
Against the Dark,2009.0,1.0,9000000.0,0.0,94.0,5.108627,3.7,42.0,en,4,2,1,1,1,16.012735246411598,0.0,1.8097020343473353,3.7612001156935624
Bigger Than Life,1956.0,8.0,0.0,0.0,95.0,6.457462,7.4,37.0,en,1,1,1,1,1,0.0,0.0,2.009215141852383,3.6375861597263857
Red Sands,2009.0,2.0,0.0,0.0,89.0,3.159248,4.0,32.0,en,5,4,2,1,0,0.0,0.0,1.425334288701676,3.4965075614664802
Still Waiting...,2009.0,2.0,0.0,0.0,90.0,4.700631,5.1,27.0,en,1,3,1,1,1,0.0,0.0,1.7405768704679034,3.332204510175204
Pistol Whipped,2008.0,3.0,10000000.0,0.0,96.0,3.313287,5.5,26.0,en,4,0,1,1,1,16.118095750958314,0.0,1.4617002584613243,3.295836866004329
Mystery Team,2009.0,8.0,0.0,0.0,97.0,3.010717,6.4,52.0,en,3,2,1,1,1,0.0,0.0,1.3889700283276467,3.970291913552122
A World Without Thieves,2004.0,12.0,0.0,0.0,113.0,3.856596,7.1,30.0,zh,2,0,1,0,0,0.0,0.0,1.580337780987023,3.4339872044851463
Street Fighter: The Legend of Chun-Li,2009.0,2.0,50000000.0,12764201.0,97.0,6.660188,3.9,113.0,en,4,2,1,1,1,17.72753358339242,16.362155092014994,2.0360365265322633,4.736198448394496
Urban Justice,2007.0,1.0,12000000.0,0.0,96.0,4.352072,5.4,34.0,en,3,3,3,1,0,16.300417291085605,0.0,1.6774837756502359,3.5553480614894135
Madea Goes to Jail,2009.0,2.0,0.0,90508336.0,103.0,2.844534,6.4,52.0,en,3,2,1,1,0,0.0,18.320952525974185,1.3466523992538275,3.970291913552122
Away We Go,2009.0,6.0,17000000.0,14899417.0,98.0,6.590093,6.7,189.0,en,3,3,1,1,0,16.648723960844016,16.516832709750126,2.0268438442968986,5.247024072160486
Thick as Thieves,2009.0,1.0,25000000.0,0.0,104.0,11.923981,5.7,223.0,en,3,6,3,1,1,17.034386422832473,0.0,2.5590845778280853,5.4116460518550396
Il Divo,2008.0,5.0,7275000.0,11260366.0,110.0,7.728333,7.5,166.0,it,1,1,1,0,0,15.799954508478866,16.236799773395113,2.1665744008735373,5.117993812416755
Paris,2008.0,1.0,19000000.0,23550000.0,130.0,4.249948,6.5,79.0,fr,1,7,1,0,0,16.759949589762293,16.974636420889546,1.658218171792575,4.382026634673881
Friday the 13th,2009.0,2.0,19000000.0,91379051.0,97.0,14.20229,5.7,566.0,en,1,1,1,1,1,16.759949589762293,18.33052681978426,2.7214460743992066,6.340359303727752
"The Good, The Bad, The Weird",2008.0,7.0,10000000.0,0.0,130.0,8.218314,7.1,196.0,ko,4,4,1,0,1,16.118095750958314,0.0,2.2211921575063993,5.2832037287379885
Screamers: The Hunting,2009.0,2.0,0.0,0.0,94.0,4.92638,4.4,35.0,en,3,1,1,1,1,0.0,0.0,1.7794135712939525,3.58351893845611
The Pink Panther 2,2009.0,2.0,0.0,75871032.0,92.0,18.54675,5.4,323.0,en,2,3,1,1,1,0.0,18.144545522616323,2.972809032202699,5.780743515792329
Far Cry,2008.0,1.0,30000000.0,0.0,95.0,4.845377,3.1,73.0,en,3,3,1,1,0,17.216707972959764,0.0,1.7656510924163078,4.304065093204169
They Wait,2007.0,9.0,0.0,0.0,89.0,4.952332,5.0,30.0,en,3,2,1,1,1,0.0,0.0,1.783783075545061,3.4339872044851463
Attack Force,2006.0,12.0,0.0,0.0,94.0,8.844451,4.3,25.0,en,2,0,2,1,0,0.0,0.0,2.2869079461888155,3.258096538021482
Shadow Man,2006.0,9.0,0.0,0.0,91.0,6.060635,4.3,26.0,en,3,4,1,1,0,0.0,0.0,1.954534990803267,3.295836866004329
Rock-A-Doodle,1991.0,8.0,18000000.0,11657385.0,77.0,3.602031,5.3,46.0,en,5,3,1,1,1,16.705882371415992,16.271450528504637,1.5264977277921374,3.8501476017100584
Dr. Horrible's Sing-Along Blog,2008.0,7.0,200000.0,3.0,42.0,8.927994,7.8,236.0,en,5,0,1,1,1,12.206077645517674,1.3862943611198906,2.2953584435507937,5.4680601411351315
Today You Die,2005.0,9.0,0.0,0.0,92.0,2.38008,4.0,31.0,en,3,0,1,1,0,0.0,0.0,1.217899377853883,3.4657359027997265
The Cottage,2008.0,2.0,0.0,0.0,92.0,9.459594,6.3,80.0,en,4,4,3,1,1,0.0,0.0,2.3475196433519248,4.394449154672439
Joshua Tree,1993.0,8.0,9000000.0,0.0,106.0,2.506227,5.1,33.0,en,2,3,2,1,1,16.012735246411598,0.0,1.2545405305525594,3.5263605246161616
Day of the Dead,2008.0,4.0,18000000.0,0.0,86.0,6.477482,4.7,107.0,en,3,5,1,1,1,16.705882371415992,0.0,2.0118961042974037,4.68213122712422
"I Love You, Man",2009.0,3.0,41000000.0,91636986.0,105.0,12.929653,6.5,531.0,en,1,3,1,1,1,17.529082649058825,18.333345536353445,2.6340198772158345,6.2766434893416445
Dance of the Dead,2008.0,10.0,0.0,0.0,87.0,3.915682,6.0,66.0,en,2,1,1,1,1,0.0,0.0,1.5924305028743264,4.204692619390966
The Haunting in Connecticut,2009.0,3.0,0.0,77527732.0,102.0,10.80374,6.0,317.0,en,2,3,2,1,1,0.0,18.166146275473558,2.4684164304063896,5.762051382780177
Duplicity,2009.0,3.0,78146652.0,60000000.0,125.0,9.097953,5.7,203.0,en,3,4,4,1,1,18.174097786019544,17.909855136853043,2.312332730038885,5.318119993844216
Knowing,2009.0,3.0,50000000.0,155446362.0,121.0,9.806904,5.9,1528.0,en,6,6,1,1,1,17.72753358339242,18.86181129760479,2.3801851891502697,7.332369205929062
Ong Bak 2,2008.0,12.0,8500000.0,8936663.0,98.0,8.553506,5.9,156.0,th,3,1,4,0,1,15.955576839107596,16.005672923147866,2.256908207539275,5.056245805348308
The Girl with the Dragon Tattoo,2009.0,2.0,13000000.0,104345682.0,152.0,9.858687,7.4,1020.0,sv,4,10,2,0,1,16.380459992348886,18.463219820243587,2.384965404802399,6.928537818164665
Sunshine Cleaning,2008.0,1.0,5000000.0,16174377.0,102.0,9.098119,6.5,256.0,en,2,3,2,1,1,15.424948670398354,16.598938943206903,2.312349168879072,5.54907608489522
Kung Fu Panda: Secrets of the Furious Five,2008.0,11.0,0.0,0.0,25.0,6.638013,6.5,80.0,en,3,1,1,1,1,0.0,0.0,2.0331374908181106,4.394449154672439
Submerged,2005.0,5.0,15000000.0,0.0,96.0,3.860361,4.0,32.0,en,1,4,1,1,0,16.52356082573315,0.0,1.581112714989183,3.4965075614664802
Insanitarium,2008.0,7.0,0.0,0.0,89.0,2.127656,5.0,26.0,en,2,0,1,1,0,0.0,0.0,1.1402838422108819,3.295836866004329
Echelon Conspiracy,2009.0,2.0,0.0,500154.0,105.0,6.624498,5.4,110.0,en,3,3,2,1,1,0.0,13.122673329364257,2.0313664842606127,4.709530201312334
After Sex,2007.0,9.0,825000.0,0.0,78.0,7.134232,5.2,54.0,en,1,2,1,1,1,13.623139877437296,0.0,2.0960813293305556,4.007333185232471
Monsters vs Aliens,2009.0,3.0,175000000.0,381509870.0,94.0,14.243634,6.0,1464.0,en,4,1,1,1,1,18.980296537602072,19.75964728253492,2.724161973277043,7.289610521451167
Counter Investigation,2007.0,3.0,0.0,0.0,85.0,4.787284,7.0,69.0,fr,1,1,1,0,0,0.0,0.0,1.7556630969016214,4.248495242049359
Sita Sings the Blues,2008.0,2.0,0.0,0.0,82.0,1.711226,6.9,25.0,en,4,1,1,1,1,0.0,0.0,0.9974009311142353,3.258096538021482
The Baader Meinhof Complex,2008.0,9.0,27000000.0,0.0,150.0,5.155749,7.1,157.0,de,5,8,4,0,0,17.11134746100564,0.0,1.8173864419160124,5.062595033026967
Big Stan,2007.0,6.0,0.0,0.0,105.0,9.338858,5.9,178.0,en,1,5,1,1,1,0.0,0.0,2.335909418106524,5.187385805840755
Strictly Sexual,2008.0,1.0,0.0,0.0,100.0,1.496824,6.3,27.0,en,3,0,1,1,1,0.0,0.0,0.9150195242319835,3.332204510175204
Nothing But the Truth,2008.0,12.0,11500000.0,186702.0,108.0,8.719145,6.9,134.0,en,2,2,1,1,1,16.257857680289998,12.137274397959901,2.2740976516404166,4.90527477843843
The Square,2008.0,6.0,0.0,0.0,105.0,2.634201,6.2,30.0,en,3,5,1,1,1,0.0,0.0,1.290389279396504,3.4339872044851463
Anvil! The Story of Anvil,2008.0,1.0,0.0,0.0,90.0,3.414041,7.7,85.0,en,2,1,1,1,1,0.0,0.0,1.4847905964185013,4.454347296253507
Observe and Report,2009.0,4.0,0.0,24007324.0,86.0,5.666341,5.6,229.0,en,3,2,1,1,1,0.0,16.993869550078966,1.8970711336926813,5.438079308923196
Adventureland,2009.0,4.0,9500000.0,17164377.0,107.0,6.77887,6.4,748.0,en,1,3,1,1,1,16.066802461833923,16.658346747689553,2.0514110834253994,6.618738983517219
The Cake Eaters,2007.0,4.0,0.0,0.0,86.0,4.701858,5.5,39.0,en,2,1,1,1,1,0.0,0.0,1.7407920866377653,3.6888794541139363
Confessions of a Shopaholic,2009.0,2.0,40000000.0,108332743.0,104.0,8.198789,6.1,787.0,en,2,2,2,1,1,17.50439003707821,18.500718011611106,2.219071844956166,6.669498089857879
The Black Balloon,2008.0,3.0,0.0,0.0,97.0,2.307735,6.7,31.0,en,1,1,1,1,1,0.0,0.0,1.1962636651254757,3.4657359027997265
The Butterfly Effect 3: Revelations,2009.0,1.0,0.0,0.0,90.0,7.228413,5.1,158.0,en,4,3,1,1,1,0.0,0.0,2.1075931649889594,5.0689042022202315
Revanche,2008.0,5.0,0.0,0.0,121.0,4.717517,7.2,59.0,de,3,2,2,0,1,0.0,0.0,1.743534620237882,4.0943445622221
Cheeky,2000.0,1.0,0.0,0.0,89.0,6.377611,5.5,40.0,it,3,1,2,0,0,0.0,0.0,1.9984498734689757,3.713572066704308
The Lucky Ones,2008.0,9.0,0.0,0.0,113.0,7.444398,6.3,55.0,en,3,0,1,1,0,0.0,0.0,2.133503262934987,4.02535169073515
Dragonball Evolution,2009.0,4.0,100000000.0,0.0,85.0,8.876305,2.9,475.0,en,5,7,3,1,1,18.420680753952364,0.0,2.290138453954627,6.16541785423142
Rest Stop,2006.0,10.0,0.0,0.0,80.0,4.657671,5.0,59.0,en,2,4,1,1,0,0.0,0.0,1.7330123234333386,4.0943445622221
The Gravedancers,2005.0,11.0,0.0,0.0,95.0,3.137916,5.7,50.0,en,2,1,1,1,0,0.0,0.0,1.420192279455638,3.9318256327243257
Fast & Furious,2009.0,4.0,85000000.0,363164265.0,107.0,1.498902,6.5,2426.0,en,4,5,1,1,1,18.258161826219297,19.71036581328726,0.9158514353975857,7.794411205726601
Gardens of the Night,2008.0,11.0,0.0,0.0,110.0,2.683651,6.5,28.0,en,2,5,1,1,0,0.0,0.0,1.303904379920714,3.367295829986474
In the Loop,2009.0,1.0,0.0,6149791.0,106.0,6.341259,7.0,194.0,en,1,2,1,1,1,0.0,15.631928818072542,1.9935103538031,5.272999558563747
What Doesn't Kill You,2008.0,12.0,0.0,44872.0,100.0,3.646265,6.4,37.0,en,3,1,1,1,1,0.0,10.71159155655226,1.5360636710341216,3.6375861597263857
Ride Lonesome,1959.0,2.0,0.0,0.0,73.0,1.648486,6.0,29.0,en,2,2,1,1,1,0.0,0.0,0.9739881559775236,3.4011973816621555
The Boat That Rocked,2009.0,4.0,50000000.0,36348784.0,116.0,8.395618,7.2,678.0,en,2,6,1,1,1,17.72753358339242,17.408671336350785,2.2402434103720785,6.520621127558696
17 Again,2009.0,3.0,20000000.0,136267476.0,102.0,11.362762,6.1,1388.0,en,1,2,1,1,1,16.811242881518265,18.730130254841168,2.5146888898486273,7.236339342754344
Double Trouble,1984.0,10.0,0.0,0.0,99.0,6.744702,6.6,105.0,it,2,1,2,0,0,0.0,0.0,2.0470089966921843,4.663439094112067
Inglourious Basterds,2009.0,8.0,70000000.0,319131050.0,153.0,16.89564,7.9,6598.0,en,4,5,4,1,1,18.064005814299346,19.58111239456825,2.8845571077584045,8.794673401383422
State of Play,2009.0,4.0,60000000.0,87784194.0,127.0,8.905732,6.7,489.0,en,1,5,2,1,1,17.909855136853043,18.29039203101183,2.2931135794895527,6.194405391104672
Strike,1925.0,4.0,0.0,0.0,89.0,1.576387,7.2,29.0,ru,1,2,1,0,0,0.0,0.0,0.9463880298775269,3.4011973816621555
The Damned United,2009.0,3.0,10000000.0,0.0,97.0,11.545627,7.2,156.0,en,1,5,1,1,1,16.118095750958314,0.0,2.529372158641165,5.056245805348308
Crank: High Voltage,2009.0,4.0,20000000.0,34560577.0,96.0,10.044642,5.9,878.0,en,3,3,1,1,1,16.811242881518265,17.358224226297313,2.401945423490276,6.778784897685177
Moon,2009.0,6.0,5000000.0,9760104.0,97.0,13.336773,7.6,1831.0,en,2,4,2,1,1,15.424948670398354,16.09381371652813,2.6628277749798257,7.513163545234075
Mammoth,2009.0,1.0,10000000.0,0.0,125.0,3.586906,6.1,41.0,en,2,6,4,1,0,16.118095750958314,0.0,1.5232057227083051,3.7376696182833684
The Young Victoria,2009.0,3.0,35000000.0,27409889.0,105.0,8.437587,7.1,330.0,en,1,1,2,1,1,17.370858648025116,17.126414455137024,2.244700333075699,5.802118375377063
The Informers,2008.0,11.0,18000000.0,382174.0,98.0,6.675032,4.4,60.0,en,1,1,1,1,1,16.705882371415992,12.853633897869235,2.0379724628456763,4.110873864173311
X-Men Origins: Wolverine,2009.0,4.0,150000000.0,373062864.0,107.0,1.456541,6.2,4086.0,en,4,8,1,1,1,18.826145858727198,19.737257502281004,0.898754262900472,8.315566483564277
The Girlfriend Experience,2009.0,1.0,1700000.0,1007962.0,77.0,6.115299,5.2,83.0,en,2,3,2,1,1,14.346139397261565,13.82344202059055,1.96224725455202,4.430816798843313
Sin Nombre,2009.0,3.0,0.0,5101756.0,96.0,5.435993,7.3,139.0,es,4,1,2,0,1,0.0,15.445095548168599,1.8619061414974758,4.941642422609304
Star Trek,2009.0,5.0,150000000.0,385680446.0,127.0,15.362632,7.4,4574.0,en,3,4,1,1,1,18.826145858727198,19.77051972705288,2.795000198430369,8.428361977709622
Lymelife,2008.0,9.0,1500000.0,0.0,95.0,9.813825,6.4,43.0,en,2,4,1,1,1,14.220976332738882,0.0,2.3808254081027753,3.784189633918261
The Great Buck Howard,2008.0,1.0,0.0,900689.0,87.0,7.957389,6.0,86.0,en,2,2,1,1,1,0.0,13.71091641523435,2.1924787782697877,4.465908118654584
Cherry Blossoms,2008.0,3.0,0.0,0.0,127.0,4.233778,7.5,29.0,de,2,1,1,0,0,0.0,0.0,1.65513338822943,3.4011973816621555
Flatfoot in Egypt,1980.0,3.0,0.0,0.0,104.0,2.634068,6.2,33.0,it,4,1,1,0,0,0.0,0.0,1.290352681961815,3.5263605246161616
XIII,2008.0,9.0,21000000.0,0.0,173.0,2.947094,5.9,43.0,en,3,2,1,1,1,16.860033043306743,0.0,1.3729796119532427,3.784189633918261
Red Cliff Part II,2009.0,1.0,80000000.0,121059225.0,136.0,7.309903,7.1,110.0,zh,5,3,2,0,1,18.197537205138154,18.611790454883504,2.117447936115717,4.709530201312334
The Girl from Monaco,2008.0,8.0,0.0,0.0,95.0,1.323715,4.9,25.0,fr,2,1,1,0,0,0.0,0.0,0.84316719807887,3.258096538021482
Wild Things: Diamonds in the Rough,2005.0,2.0,0.0,0.0,87.0,9.233565,4.3,29.0,en,3,3,3,1,1,0.0,0.0,2.3256730041052784,3.4011973816621555
S. Darko,2009.0,4.0,4000000.0,4100000.0,103.0,7.959965,3.6,124.0,en,4,3,1,1,0,15.201805169084134,15.226497775576945,2.1927663207292096,4.8283137373023015
Earth,2007.0,4.0,15000000.0,109000000.0,90.0,15.30326,7.5,136.0,en,1,3,2,1,1,16.52356082573315,18.50685844936773,2.791365087815383,4.919980925828125
Stanley Kubrick: A Life in Pictures,2001.0,5.0,0.0,0.0,141.0,2.48768,7.2,44.0,en,1,1,1,1,0,0.0,0.0,1.2492367587188098,3.8066624897703196
Crossing Over,2009.0,2.0,25000000.0,1037335.0,113.0,6.036408,6.2,95.0,en,2,3,1,1,1,17.034386422832473,13.852166446303093,1.9510978126869958,4.564348191467836
Angels & Demons,2009.0,5.0,150000000.0,356613439.0,138.0,22.211558,6.5,2183.0,en,2,4,6,1,0,18.826145858727198,19.692162951970808,3.1446503442721707,7.688913336864796
Balls Out: The Gary Houseman Story,2009.0,1.0,0.0,0.0,87.0,3.0558,5.4,36.0,en,1,1,1,1,1,0.0,0.0,1.4001479554084264,3.6109179126442243
Powder Blue,2009.0,5.0,0.0,0.0,108.0,5.428409,6.3,69.0,en,1,3,1,1,1,0.0,0.0,1.8607270737291322,4.248495242049359
Fanboys,2009.0,2.0,0.0,948753.0,90.0,5.785775,6.1,320.0,en,2,2,1,1,1,0.0,13.76290482375687,1.9148285093136759,5.771441123130016
Live!,2007.0,1.0,0.0,0.0,96.0,12.376901,5.7,48.0,en,1,2,1,1,1,0.0,0.0,2.593529413523561,3.8918202981106265
Incendiary,2008.0,1.0,10000000.0,0.0,113.0,4.279817,5.3,55.0,en,3,8,1,1,1,16.118095750958314,0.0,1.663891438026621,4.02535169073515
Love Songs,2007.0,5.0,0.0,0.0,100.0,5.054967,7.0,61.0,fr,2,1,1,0,0,0.0,0.0,1.8008789269489158,4.127134385045092
Management,2009.0,2.0,0.0,2434658.0,94.0,12.459106,5.5,102.0,en,3,3,2,1,1,0.0,14.7053172636244,2.5996559029914246,4.634728988229636
Terminator Salvation,2009.0,5.0,200000000.0,371353001.0,115.0,16.507496,5.9,2496.0,en,3,4,2,1,1,19.11382792951231,19.732663656064677,2.862629132073998,7.822845290279774
Night at the Museum: Battle of the Smithsonian,2009.0,5.0,150000000.0,413106170.0,105.0,15.417181,5.9,2026.0,en,5,6,1,1,1,18.826145858727198,19.839215190527025,2.7983284084084543,7.614312146452
Were The World Mine,2008.0,6.0,0.0,119563.0,95.0,1.882446,6.1,25.0,en,2,1,1,1,0,0.0,11.691607071843588,1.058639239247524,3.258096538021482
Lesbian Vampire Killers,2009.0,3.0,0.0,0.0,86.0,6.52808,5.3,126.0,en,2,1,1,1,1,0.0,0.0,2.0186400292191737,4.844187086458591
The Brothers Bloom,2008.0,9.0,20000000.0,5530764.0,114.0,7.973126,6.8,206.0,en,4,3,4,1,1,16.811242881518265,15.525836700278125,2.19423411034371,5.332718793265369
Vincere,2009.0,5.0,0.0,0.0,128.0,2.957936,6.4,29.0,it,2,3,2,0,1,0.0,0.0,1.375722677266923,3.4011973816621555
